is_upright	0.02597
	0.25710	aedes
	0.25671	potidaea
	0.25664	pawlowski
	0.25643	neamt
	0.25589	h5n1
	0.25563	shaa
	0.25516	internas
	0.25500	injecting
	0.25485	economische
	0.25451	rats
	0.25449	nole
	0.25430	soussa
is_used_for_gardening	0.43750
	0.31949	firefighters
	0.28706	shovels
	0.27823	firefighting
	0.27518	douse
	0.27391	criminalists
	0.27346	habido
	0.27204	rake
	0.26702	hoses
	0.26669	solomos
	0.26342	setubinha
	0.25277	hectars
	0.25009	laune
	0.24981	foremen
	0.24691	wicket-keeping
	0.24426	buckets
	0.24332	hamermesh
	0.24279	llenos
	0.24225	arrate
	0.24062	firemen
	0.24061	handling
	0.24039	outskirtan
	0.23884	stanislavski
	0.23726	encontrado
	0.23674	extinguish
	0.23628	rothstein
	0.23606	korasuv
	0.23569	karinska
	0.23535	derrickson
	0.23514	eulalio
	0.23470	spade
	0.23459	matériel
	0.23418	shovel
	0.23398	ellahi
	0.23359	nairne
	0.23222	hydrologic
	0.23184	scorn
	0.23183	otterman
	0.23121	rogério
	0.23078	incumbent
	0.22838	solagh
	0.22679	shoveled
	0.22588	exergy
	0.22536	remediation
	0.22528	subventions
	0.22445	accumulations
	0.22395	penlop
	0.22395	wildfires
	0.22370	adjusters
	0.22345	hpd
	0.22325	bantadtan
is_clear_transparent	0.44000
	0.29459	bravia
	0.29450	ampoules
	0.28023	baywalk
	0.27895	opaque
	0.27601	corrosive
	0.27571	carafes
	0.27549	bobigny
	0.27444	massiah
	0.26703	assis
	0.26389	sponge-like
	0.26142	voids
	0.26135	alcohol
	0.26073	smirnoff
	0.25116	disinflationary
	0.25111	tamwar
	0.25013	ccamlr
	0.24994	discos
	0.24955	poured
	0.24838	leus
	0.24815	plass
	0.24814	lipschitz
	0.24727	chamu
	0.24687	differentiability
	0.24593	dispersants
	0.24586	murtis
	0.24404	hydrocarbons
	0.24325	g/day
	0.24158	meo
	0.24098	gaume
	0.24083	anti-reflective
	0.24080	ernests
	0.23993	monreal
	0.23896	absinthe
	0.23865	saint-émilion
	0.23841	amfilohije
	0.23840	yaohua
	0.23826	profoundest
	0.23772	inflammable
	0.23763	foodgrains
	0.23630	gurry
	0.23567	viscosities
	0.23566	passiveness
	0.23523	brut
	0.23502	fos
	0.23445	soda-lime
	0.23410	tameleo
	0.23349	bootleggers
	0.23347	infantilizing
	0.23283	saia
	0.23269	freeh
is_associated_with_summer	0.44444
	0.33148	s14
	0.31267	espaillat
	0.29053	mcfadzean
	0.28498	karsavina
	0.28242	pollinate
	0.28127	navarrete
	0.28030	bacalov
	0.27942	turkovic
	0.27932	bottineau
	0.27841	w126
	0.27610	tempête
	0.27566	semiformal
	0.27558	aafl
	0.27545	scga
	0.27321	dreamin
	0.27307	keanan
	0.27208	hardbodies
	0.27174	langhi
	0.26983	vaill
	0.26818	sarvabad
	0.26768	wachee
	0.26624	santes
	0.26552	palarong
	0.26536	non-pregnant
	0.26535	pollination
	0.26527	foppiano
	0.26386	alleghenys
	0.26312	marketic
	0.26307	gites
	0.26295	quintano
	0.26243	kozar
	0.26159	series-winning
	0.26131	figure-ground
	0.26111	june-july
	0.26111	waac
	0.26110	uwc
	0.26028	dypsis
	0.25951	freakum
	0.25926	nearne
	0.25922	wuo
	0.25885	counter-offensives
	0.25816	vilallonga
	0.25762	tahara
	0.25753	infanterie
	0.25711	shanina
	0.25684	clarisa
	0.25651	jessamine
	0.25633	komis
	0.25579	kuhin
	0.25554	wsfl
is_for_special_occasions	0.44444
	0.31274	welcoming
	0.30729	wedding
	0.30092	lavish
	0.29206	gifts
	0.28951	festivities
	0.28488	celebrating
	0.28388	celebrate
	0.28296	dignitaries
	0.27830	champagne
	0.27570	guests
	0.27506	celebration
	0.27328	parade
	0.27127	festive
	0.27087	greeted
	0.26931	embraced
	0.26793	inauguration
	0.26667	ceremony
	0.26570	warmly
	0.26546	presided
	0.26031	generalmente
	0.25832	joyous
	0.25709	feted
	0.25665	congratulations
	0.25320	invitations
	0.25261	birthday
	0.25064	riedmatten
	0.25063	bridal
	0.24850	inviting
	0.24848	celebrations
	0.24766	exuberant
	0.24707	embracing
	0.24672	occasion
	0.24639	embrace
	0.24628	zedillo
	0.24545	extravagant
	0.24465	accepting
	0.24259	reception
	0.24197	invited
	0.23960	planners
	0.23937	welcome
	0.23857	tributes
	0.23848	ceremonies
	0.23681	wines
	0.23665	somber
	0.23620	weddings
	0.23619	jubilant
	0.23600	enthusiastically
	0.23518	celebrated
	0.23481	holiday
	0.23442	quinceanera
is_used_to_make_furniture	0.44444
	0.27943	oak
	0.27749	pinus
	0.27615	birch
	0.26078	elm
	0.25959	oak-pine
	0.25303	pine-oak
	0.25011	pinon
	0.24729	kislyak
	0.24695	pine
	0.24556	douglas-fir
	0.24302	lodgepole
	0.23710	beech
	0.23494	annemie
	0.23487	georgen
	0.22998	gołańcz
	0.22968	quercus
	0.22835	agboville
	0.22784	grechko
	0.22654	presbyterian
	0.22491	nail
	0.22473	removers
	0.22381	savannas
	0.22243	monocultures
	0.22122	byberry
	0.22096	veitchii
	0.22085	evangelical
	0.22048	zwe
	0.21967	lyes
	0.21837	methoni
	0.21824	pirinski
	0.21822	kluczewsko
	0.21733	iwendi
	0.21707	valery
	0.21688	intercommunity
	0.21617	spruce
	0.21494	groveland
	0.21490	fir
	0.21480	nsaba
	0.21453	schuchat
	0.21448	conifers
	0.21447	coniferous
	0.21407	donore
	0.21386	matouq
	0.21275	buturo
	0.21228	daggash
	0.21201	hoenlein
	0.21187	pangestu
	0.21156	ptrsbg
	0.21093	clearlake
	0.21079	kennedyglobe.com
is_scary	0.44872
	0.28485	venom
	0.26731	confronted
	0.26343	escaped
	0.26023	avenge
	0.25185	assassin
	0.24739	insurgent
	0.24678	whahng
	0.24204	confronting
	0.23983	daimler-benz
	0.23681	avenging
	0.23569	gangster
	0.23517	panther
	0.23381	ambushed
	0.23333	militant
	0.23308	mahananda
	0.23156	attacked
	0.23145	masked
	0.23108	beast
	0.23078	sniper
	0.22921	qaeda
	0.22894	killed
	0.22884	anbar
	0.22798	stf
	0.22761	tiger
	0.22654	supervillain
	0.22574	uda
	0.22558	inla
	0.22522	heitman
	0.22410	reaper
	0.22261	ansar
	0.22209	hilles
	0.22039	quỳnh
	0.22007	stuka
	0.21945	egba
	0.21929	restive
	0.21910	hecker
	0.21847	tigers
	0.21844	assassins
	0.21808	scientist
	0.21717	zoo
	0.21714	zarqawi
	0.21700	kushinagar
	0.21653	sonderkommando
	0.21575	gang
	0.21563	e-jhangvi
	0.21510	igbe
	0.21503	killings
	0.21489	awakening
	0.21487	gunmen
	0.21400	fallujah
does_hold_things_together	0.45000
	0.36134	tighten
	0.31123	tighter
	0.30890	tightening
	0.30575	screws
	0.30565	tightened
	0.30297	badmouthed
	0.28299	fasteners
	0.27700	clamp
	0.27650	bolts
	0.27494	loosening
	0.27224	consumers--edge
	0.26145	conservatives
	0.26072	loosen
	0.25783	petillius
	0.25771	kuklenski
	0.25749	rearrest
	0.25278	re-arrange
	0.25228	trullemans
	0.25104	differentiability
	0.25063	sinnot
	0.24949	epoxy
	0.24802	nazarbayeva
	0.24767	securely
	0.24606	stresses
	0.24508	us-56
	0.24478	foliations
	0.24263	tamassos
	0.24240	isaki
	0.24217	tightens
	0.24208	fail
	0.24126	bind
	0.24046	rivets
	0.23864	papadaki
	0.23838	countersunk
	0.23827	isobars
	0.23754	gbadamosi
	0.23721	alonso
	0.23721	tight
	0.23715	downman
	0.23711	binds
	0.23573	turbe
	0.23532	curvelo
	0.23389	pulleys
	0.23359	tension
	0.23343	townswomen
	0.23327	merivel
	0.23305	giltrap
	0.23276	tmlaa
	0.23255	reformers
	0.23243	schuchardt
made_of_ceramic_china_clay_porcelain	0.45000
	0.27154	fixtures
	0.27090	semifinal
	0.26758	lerer
	0.25658	okoh
	0.25234	clay
	0.25139	g/cm3
	0.25131	fischman
	0.25122	werdigier
	0.24909	quarterfinal
	0.24833	shapp
	0.24440	wibulswasdi
	0.24377	monumental
	0.24279	baartman
	0.24093	gaidano
	0.23923	saint-gobain
	0.23882	donnall
	0.23820	schubel
	0.23640	mckenney
	0.23478	intermontane
	0.23409	vari-lite
	0.23350	nileshwar
	0.23231	kusumaatmadja
	0.23231	semifinals
	0.23168	trelawny
	0.23139	nnamani
	0.23045	neukirchen
	0.23031	basins
	0.22986	williams-brice
	0.22901	quann
	0.22866	habitable
	0.22786	vivian
	0.22656	gurevich
	0.22538	rabieh
	0.22527	minusinsk
	0.22507	tsaban
	0.22476	postseason
	0.22456	ijok
	0.22416	scoreline
	0.22385	jermoluk
	0.22383	maaco
	0.22367	nathdwara
	0.22357	foxboro
	0.22351	playoff
	0.22351	low-flow
	0.22346	lavalleja
	0.22343	merentes
	0.22342	wells
	0.22304	hickel
	0.22245	wilfrido
	0.22089	ingushetian
does_stunts_tricks	0.45161
	0.32562	kumkhum
	0.31304	ravolomanana
	0.30988	kurvers
	0.30498	fazalullah
	0.29961	bathon
	0.29902	biennales
	0.29697	sinitsyn
	0.29556	salomone
	0.29465	caikui
	0.29257	karraker
	0.29242	sawasdee
	0.29106	lindbaek
	0.28916	bailen
	0.28755	tawatchai
	0.28713	yazbeck
	0.28696	szollar
	0.28660	uniphoenix
	0.28600	giammetti
	0.28594	langsa
	0.28581	fiallos
	0.28527	kleanthis
	0.28477	pre-2006
	0.28418	llinas
	0.28373	isomura
	0.28339	pasvik
	0.28297	yeoncheon
	0.28296	eloun
	0.28278	tigay
	0.28272	santiparb
	0.28259	mokrzycki
	0.28150	linera
	0.28010	sonobe
	0.27945	retailmetrics
	0.27833	geekdom
	0.27823	porchlight
	0.27788	nemat
	0.27655	skateboard
	0.27586	creditos
	0.27574	wgcs
	0.27563	suvit
	0.27539	wassana
	0.27528	kotarou
	0.27510	refner
	0.27427	takagaki
	0.27316	luksika
	0.27221	crowdsourced
	0.27209	garavani
	0.27161	liker
	0.27144	chiacchia
	0.27103	huanchaco
does_come_in_bags	0.45455
	0.28383	oilseeds
	0.28036	youmans
	0.28035	physiatrists
	0.27963	verbillo
	0.27908	gracko
	0.27562	konstam
	0.27514	chirwa
	0.27188	gullane
	0.27078	flours
	0.26925	pēteris
	0.26848	sultana
	0.26832	nienaber
	0.26772	gajre
	0.26596	legumes
	0.26405	khatuna
	0.26317	maseca
	0.26270	dudinskaya
	0.26170	kolkhozes
	0.26018	zadorozhniuk
	0.25964	yeap
	0.25952	borucki
	0.25897	houssaye
	0.25817	nazrul
	0.25790	undissolved
	0.25710	bohuslav
	0.25653	anay
	0.25592	johnnetta
	0.25459	grains
	0.25446	sabahi
	0.25278	djankov
	0.25230	esty
	0.25191	bidzina
	0.25180	mahabad
	0.25146	sufficiency
	0.25083	nesterovskaya
	0.25058	pentti
	0.25055	mnguni
	0.25013	kendler
	0.24906	bykova
	0.24825	morrisett
	0.24816	raivis
	0.24734	tangestan
	0.24714	lacroze
	0.24700	mondlane
	0.24699	karunakara
	0.24679	iwanaga
	0.24628	sunila
	0.24612	olafsen
	0.24598	tabakova
	0.24556	kōfuku-ji
does_contain_hold	0.45455
	0.35033	sealed
	0.29215	berth
	0.28937	berths
	0.26816	bt800
	0.26814	envelope
	0.26726	nagib
	0.26294	backfields
	0.26054	emptied
	0.25851	overflowing
	0.25780	aggar
	0.25095	cerebrospinal
	0.24911	baggage
	0.24878	simunek
	0.24724	bins
	0.24680	vaults
	0.24629	empty
	0.24562	game-high
	0.24320	mvp
	0.24081	cinahl
	0.23814	receival
	0.23788	concourses
	0.23683	financiamiento
	0.23473	whopping
	0.23237	facsimil
	0.23215	secure
	0.23196	puneet
	0.23163	locked
	0.23114	mohaqiq
	0.23026	bin
	0.22999	secured
	0.22954	coelomic
	0.22951	rabieh
	0.22894	dshaughnessy@globe.com
	0.22876	irrigator
	0.22761	poured
	0.22700	mineable
	0.22682	envelopes
	0.22650	playoff
	0.22627	strongbox
	0.22461	fedex
	0.22445	rhodin
	0.22422	clinching
	0.22349	career-high
	0.22302	contention
	0.22282	jabran
	0.22279	viscosities
	0.22234	colyandro
	0.22186	quarterfinal
	0.22178	proportioning
	0.22162	ibrahim
does_grip	0.45455
	0.30542	proximities
	0.30224	jülich-berg
	0.30082	kossel
	0.29219	zaliznyak
	0.29182	agum
	0.29155	ainger
	0.28296	ikela
	0.28251	ecgs
	0.28031	waltemeyer
	0.27873	holzkirchen
	0.27872	clamp
	0.27645	piedimonte
	0.27357	chantries
	0.27209	chinju
	0.27165	pinmanee
	0.27149	tuszynski
	0.27126	pliers
	0.27087	khedoi
	0.27010	casaleggio
	0.27000	dyspareunia
	0.26933	guerrieri
	0.26835	zhifei
	0.26811	hongcai
	0.26749	songane
	0.26742	goldfrank
	0.26729	kasravi
	0.26728	diebner
	0.26722	walkem
	0.26689	b/e
	0.26596	militarymen
	0.26588	discua
	0.26557	aklilu
	0.26521	giannuzzi
	0.26509	canchola
	0.26509	baboszewo
	0.26476	lipophilicity
	0.26462	pramote
	0.26378	rockel
	0.26320	songjin
	0.26320	tafileh
	0.26283	us-56
	0.26266	mutimir
	0.26250	lissovolik
	0.26190	konstantinovna
	0.26175	retreaters
	0.26173	releasespublications
	0.26141	gengshi
	0.26056	triquint
	0.26051	interfacial
	0.26045	pecoul
has_a_mouth	0.45455
	0.31115	crocodiles
	0.28873	unzue
	0.27937	anadromous
	0.27106	overfishing
	0.26945	overfished
	0.26303	dire
	0.26287	mokolo
	0.26285	ksetra
	0.26240	saugeen
	0.26118	alagoas
	0.26067	judis
	0.26055	spawn
	0.25982	crocodylus
	0.25980	fisheries
	0.25881	reptiles
	0.25869	smallmouth
	0.25825	cutthroat
	0.25735	despaired
	0.25726	siegbert
	0.25622	pessimism
	0.25621	hatcheries
	0.25516	ergodicity
	0.25425	fishery
	0.25349	ayimba
	0.25295	non-human
	0.25203	populations
	0.24930	biologists
	0.24902	bangolo
	0.24863	extinction
	0.24835	klyuyev
	0.24764	ingushetian
	0.24713	tahquamenon
	0.24614	sajeda
	0.24337	herceg
	0.24310	avni
	0.24307	galaydh
	0.24289	mahathera
	0.24285	dismal
	0.24215	walberg
	0.24211	amirov
	0.24071	carp
	0.24055	dzerzhinsk
	0.24020	benwell
	0.23969	feiner
	0.23940	over-exploitation
	0.23865	nachman
	0.23860	nass
	0.23857	rozin
	0.23755	dlpfc
	0.23667	fish
is_percussion	0.45455
	0.32333	gong
	0.31689	eyman@pbpost.com
	0.30893	necol.htm
	0.30393	cymbal
	0.28850	jinjie
	0.28769	heigham
	0.28129	uniphoenix
	0.27828	stainbank
	0.26462	jacksonglobe.com
	0.26382	drum
	0.26180	chayng
	0.25570	platek
	0.25566	tambourine
	0.25451	landzo
	0.25420	ambang
	0.25266	yongrong
	0.25074	adcs
	0.25063	rockenfield
	0.24910	bindman
	0.24772	uh-1b
	0.24575	tom-toms
	0.24575	hyun-joong
	0.24481	cgas
	0.24475	retreaters
	0.24406	tejinder
	0.24396	honan
	0.24237	pfoutch
	0.24186	falun
	0.24168	govt.
	0.24064	kuomingtang
	0.24018	malmuth
	0.23875	kiyingi
	0.23828	kaushansky
	0.23774	lorthiois
	0.23769	myuran
	0.23747	dissident
	0.23731	minqiang
	0.23715	jajang
	0.23658	trosten
	0.23646	yengejeh
	0.23543	infringers
	0.23485	hi-hat
	0.23476	veney
	0.23453	sowme'eh
	0.23412	jackson@globe.com
	0.23379	cymbals
	0.23373	bell
	0.23351	ereng
	0.23306	adherents
	0.23276	stoda@pbpost.com
is_slow	0.45872
	0.29265	bmc
	0.29080	coatzacoalcos
	0.28742	m-32
	0.28445	guicciardini
	0.28215	hechuan
	0.27579	elem
	0.27547	netzarim
	0.27377	ahaus
	0.26971	friendswood
	0.26933	urosevac
	0.26847	naupactus
	0.26749	kirpa
	0.26577	m-113
	0.26504	chamblee
	0.26469	megatrend
	0.26461	massalia
	0.26235	arther
	0.26131	trucking
	0.25953	kinases
	0.25761	jajpur
	0.25335	m113
	0.25314	cerska
	0.25293	funsho
	0.25292	colnett
	0.25273	scandalizes
	0.25197	lavista
	0.24989	ekachai
	0.24916	cdks
	0.24878	bluth
	0.24852	raurica
	0.24845	dps
	0.24837	markarian
	0.24677	daulerio
	0.24672	kalabari
	0.24653	spectrem
	0.24590	fa-18s
	0.24548	pillette
	0.24537	overland
	0.24534	tidland
	0.24508	lekhak
	0.24503	campinas
	0.24483	torpedoed
	0.24462	bembe
	0.24438	gwalior
	0.24428	transocean
	0.24398	rgm
	0.24393	captaincies
	0.24337	stevedoring
	0.24327	voortrekker
	0.24319	boerne
is_addictive	0.46154
	0.37763	nicotine
	0.34322	cigarettes
	0.33847	caffeine
	0.33527	tobacco
	0.32969	temazepam
	0.32152	alcohol
	0.30178	addiction
	0.30087	drug
	0.29554	codeine
	0.28414	addictive
	0.28175	beverages
	0.27746	cigarette
	0.27703	alprazolam
	0.27038	echeverría
	0.27023	pharmaceutical
	0.27005	intemperance
	0.27001	addictions
	0.26804	sarney
	0.26778	smokers
	0.26621	cravings
	0.26553	phensedyl
	0.26421	cocaine
	0.26313	nondrinkers
	0.26082	kingpins
	0.25977	cali
	0.25848	xylitol
	0.25801	sunitinib
	0.25684	drugs
	0.25678	cannabis
	0.25512	medco
	0.25475	confectionary
	0.25460	thomke
	0.25339	marijuana
	0.25318	narcotics
	0.25196	cessation
	0.25181	approve
	0.25108	anstee
	0.25077	obesity
	0.25047	benzodiazepines
	0.24969	alcoholic
	0.24930	physiatrists
	0.24865	coffee
	0.24813	cafta
	0.24774	eikeri
	0.24688	adolescents
	0.24673	ecstasy
	0.24653	fbt
	0.24632	valium
	0.24586	samper
	0.24539	hfcs
is_kept_in_a_cage	0.46154
	0.34665	zemes
	0.32789	jansenius
	0.31424	milpas
	0.30849	barinov
	0.30699	contel
	0.30453	gahbauer
	0.30082	arhar
	0.29640	bangna
	0.29626	nole
	0.29466	oogonia
	0.29401	boupha
	0.29372	haros
	0.29343	faizi
	0.29264	kittie
	0.29243	aristidis
	0.28827	morby
	0.28602	famenin
	0.28576	tennet
	0.28547	pdry
	0.28515	micheál
	0.28376	shaa
	0.28375	esslin
	0.28339	guinigundo
	0.28234	indígenas
	0.28168	demurring
	0.28132	malk
	0.28110	tapaculo
	0.28106	evia
	0.28030	boganda
	0.28011	lavaux-oron
	0.27985	slavov
	0.27958	franscisco
	0.27926	emor
	0.27906	secoya
	0.27738	tyska
	0.27628	obsoleta
	0.27627	hongcai
	0.27624	eakes
	0.27614	selkirkshire
	0.27612	barefield
	0.27610	lenis
	0.27594	banali
	0.27588	macdougalls
	0.27526	opzz
	0.27501	nyngan
	0.27498	valencianes
	0.27497	vascularization
	0.27464	sasithorn
	0.27447	mcvean
	0.27431	mahvelat
is_used_to_secure	0.46154
	0.31614	tighten
	0.31355	tightened
	0.29329	tightening
	0.28707	tighter
	0.27502	clamp
	0.26607	closure
	0.25889	mantienen
	0.25216	fences
	0.24993	navales
	0.24763	gates
	0.24695	perimeter
	0.24560	tight
	0.24273	bisector
	0.24182	johans
	0.24105	privatizers
	0.23799	claw-free
	0.23539	hydrides
	0.23452	kuklenski
	0.23350	lax
	0.23295	wumart
	0.23292	fratta
	0.23241	closing
	0.23213	carbonyls
	0.23131	pajares
	0.23122	fence
	0.22974	locked
	0.22798	reinforcing
	0.22764	dissidents
	0.22699	oláh
	0.22646	grímsson
	0.22632	maintain
	0.22419	recommitting
	0.22363	perimeters
	0.22335	tension
	0.22322	chugg
	0.22302	pressure
	0.22197	padlocked
	0.22094	lipophilicity
	0.22058	zandig
	0.21982	shigeyoshi
	0.21972	barriers
	0.21950	clamped
	0.21891	despacho
	0.21886	collapse
	0.21780	pressures
	0.21774	dissident
	0.21726	vowed
	0.21712	icasualties.org
	0.21706	pronostica
	0.21629	peroxidation
is_a_garden_tool	0.46512
	0.29773	hoe
	0.28965	traub
	0.28632	irell
	0.28574	siphandone
	0.28337	hamermesh
	0.28295	matériel
	0.28164	rake
	0.27818	khamtay
	0.27788	kitao
	0.27360	foremen
	0.27284	kitchell
	0.27271	llynfi
	0.27114	hard-pressed
	0.27090	lwrs
	0.27072	zhongxian
	0.27067	cannella
	0.27012	shovels
	0.26997	chike
	0.26967	gledhill
	0.26964	us-56
	0.26941	jordanville
	0.26887	euro420
	0.26717	darrington
	0.26649	schabel
	0.26643	lehigh@globe.com
	0.26630	kahan
	0.26561	abramovitz
	0.26499	us-40
	0.26442	protetch
	0.26394	fentress
	0.26353	trowel
	0.26284	rockel
	0.26275	echeverría
	0.26267	shovel
	0.26172	bluffed
	0.26168	ptacek
	0.26168	skerne
	0.26168	imoneynet
	0.26117	b&p
	0.26115	genesee
	0.26088	rationalistic
	0.26059	yannas
	0.26032	unsalaried
	0.25996	endell
	0.25984	guangtao
	0.25976	pcbc
	0.25961	harda
	0.25948	pacolli
	0.25794	dubbin
	0.25790	extortions
is_flat	0.46541
	0.26907	sim
	0.25455	olafur
	0.25064	elfsborg
	0.25044	truncation
	0.24913	sheet
	0.24684	fondital
	0.24577	printing
	0.24307	stamped
	0.24163	cheques
	0.24118	deputize
	0.24049	assailing
	0.23851	priyanto
	0.23825	midtable
	0.23621	banknotes
	0.23603	laminated
	0.23598	fee
	0.23576	weightman
	0.23551	somchai
	0.23542	chongwe
	0.23480	prevoyance
	0.23408	wuffli
	0.23333	sheets
	0.23250	beirne
	0.23181	receivable
	0.23181	shaper
	0.23131	o'steen
	0.23024	fantozzi
	0.22961	wxrk
	0.22869	sladojevic
	0.22842	silkier
	0.22767	patriciu
	0.22743	sofmap
	0.22682	abrasive
	0.22413	waddle
	0.22386	sqm
	0.22342	fabricio
	0.22257	pallister
	0.22181	graboff
	0.22129	ids
	0.22124	mat
	0.22123	overdraft
	0.22090	shufflers
	0.22069	shabbir
	0.22037	quebecor
	0.22017	cards
	0.21948	onesteel
	0.21925	achraf
	0.21890	updraft
	0.21868	cabiallavetta
	0.21824	gravesen
is_found_in_America	0.47059
	0.32130	mahvelat
	0.31946	jajrom
	0.31532	babajani
	0.30813	bahmai
	0.30075	delfan
	0.29790	charuymaq
	0.29664	zilayi
	0.29049	chardaval
	0.28640	ijrud
	0.27790	arabkhaneh
	0.27766	basht
	0.27738	bakaa
	0.27624	neamt
	0.27384	manicaland
	0.27166	salas-e
	0.27158	wyoming
	0.27067	kuhdasht
	0.27042	romanides
	0.27012	wisconsin
	0.26998	climate/oceanic
	0.26950	galesville
	0.26918	krongsamsri
	0.26867	shawnee
	0.26619	lykken
	0.26588	manitoba
	0.26432	fex
	0.26371	darrington
	0.26352	saghder
	0.26287	faruj
	0.26204	rhernandez
	0.26189	twp
	0.26118	zarandieh
	0.26071	eslamabad-e
	0.25939	lewistown
	0.25924	famenin
	0.25924	qilab
	0.25911	roc-a-fella
	0.25888	kupelo
	0.25854	bondsteel
	0.25836	repentigny
	0.25741	ramshir
	0.25721	worldy
	0.25693	pra
	0.25594	kaleybar
	0.25551	mahoning
	0.25485	beaver
	0.25446	mahneshan
	0.25353	muchesh
	0.25352	breathitt
	0.25321	meductic
is_wild	0.47244
	0.28091	pampas
	0.27780	wild
	0.27721	bison
	0.27720	mihalcea
	0.27390	hyena
	0.27223	deer
	0.27111	coyote
	0.26973	breed
	0.26523	herd
	0.26480	populations
	0.26392	wolves
	0.26313	condors
	0.26241	rogoźno
	0.26219	zoo
	0.26065	hispid
	0.25830	a.e.f.
	0.25718	camelids
	0.25387	white-tailed
	0.24951	animals
	0.24831	neamt
	0.24651	fwc
	0.24633	wildlife
	0.24576	planty
	0.24539	pronghorns
	0.24460	leopards
	0.24440	boars
	0.24416	breeding
	0.24362	putt-putt
	0.24355	nine-banded
	0.24240	animal
	0.24168	uttarakhand
	0.24119	melghat
	0.24028	quehanna
	0.24004	hyenas
	0.23839	bear
	0.23826	bolimów
	0.23813	whitetail
	0.23793	starcom
	0.23782	mediavest
	0.23688	conservationist
	0.23640	rabbits
	0.23578	cubs
	0.23485	breeds
	0.23470	pronghorn
	0.23414	zoos
	0.23407	gsg-9
	0.23246	reintroduction
	0.23143	pandas
	0.23135	soligo
	0.23115	mudumalai
does_crawl	0.47368
	0.31271	ecozones
	0.30993	scandalizes
	0.30685	schrag
	0.30343	tibicen
	0.29038	moonglows
	0.28883	glycoside
	0.28826	anteaters
	0.28389	vedar
	0.28362	salamanders
	0.28286	metalloproteinases
	0.28258	pheidole
	0.27743	graptolite
	0.27665	ruanui
	0.27658	madhwa
	0.27562	invertebrate
	0.27558	darklands
	0.27529	cerska
	0.27353	melchett
	0.27324	genera
	0.27250	tortricidae
	0.27191	vivoni
	0.27149	amphibians
	0.27117	morganville
	0.27114	withold
	0.27090	calia
	0.26974	berberidaceae
	0.26933	dalloul
	0.26920	romandy
	0.26914	iguanidae
	0.26786	bimaculatus
	0.26733	crocodilian
	0.26711	carolinensis
	0.26675	tridacna
	0.26662	catshark
	0.26586	araneidae
	0.26510	quechuas
	0.26440	calycina
	0.26370	mickleson
	0.26335	podiatry
	0.26185	arboreal
	0.26160	squamates
	0.26107	zagoria
	0.26091	supervillains
	0.26063	bar-sur-aube
	0.26062	devananda
	0.26057	turckheim
	0.26045	saint-eustache
	0.26042	protetch
	0.25947	railroaders
	0.25939	asgardians
is_light	0.47368
	0.33465	kosmas
	0.30095	jean-marie
	0.29985	fencer
	0.28361	newsletters
	0.28190	t13
	0.27358	software-as-a-service
	0.26560	t53
	0.26404	kloten
	0.26382	ceramica
	0.26358	inter-collegiate
	0.26058	notosusanto
	0.25852	enrolment
	0.25727	poon
	0.25662	bretonneux
	0.25582	season-opening
	0.25553	bi-monthly
	0.25468	bimonthly
	0.25313	vesconte
	0.25273	fan-shaped
	0.25122	overberg
	0.25049	coordinadora
	0.24952	puy-en-velay
	0.24903	korfball
	0.24865	colombani
	0.24851	decathlon
	0.24798	ochichi
	0.24758	totals
	0.24584	shareowners
	0.24517	cuvelier
	0.24495	ulemas
	0.24414	moku
	0.24343	boycot
	0.24342	epee
	0.24295	weibel
	0.24282	gagloyeva
	0.24268	spingarn
	0.24253	blackburne
	0.24208	quassey
	0.24151	arnwine
	0.24096	bruyns
	0.24085	basepoint
	0.24062	danze
	0.23984	organising
	0.23977	pfwa
	0.23954	garbrecht
	0.23920	dufour
	0.23918	harju
	0.23915	vmc
	0.23913	nmm
	0.23869	chantelle
made_of_glass	0.47482
	0.29853	rotunda
	0.28414	lighting
	0.27396	display
	0.26918	viewing
	0.26768	glass
	0.26281	observation
	0.25920	wibulswasdi
	0.25630	screens
	0.25298	displays
	0.25203	broadcast
	0.25134	lamps
	0.25081	sealed
	0.25007	projector
	0.24998	illuminating
	0.24692	lights
	0.24575	projectors
	0.24464	window
	0.24157	lcd
	0.24121	bedside
	0.23813	televisions
	0.23793	lighted
	0.23784	jos
	0.23724	sobering
	0.23567	fixture
	0.23504	halogen
	0.23424	beamed
	0.23281	auditorium
	0.23221	enav
	0.23144	lamp
	0.23102	tvs
	0.22925	fixtures
	0.22901	rooms
	0.22735	funeral
	0.22589	cameras
	0.22581	satellite
	0.22434	jan.
	0.22405	tower
	0.22273	louvre
	0.22229	huaqiu
	0.22191	images
	0.22177	central
	0.22175	exhibition
	0.22158	shattering
	0.22126	rupavahini
	0.22111	projection
	0.22103	vaults
	0.22030	clock
	0.21929	fireworks
	0.21867	moment
	0.21856	offices
is_watertight_waterproof	0.47525
	0.26841	evian
	0.26803	aare
	0.24580	chamonix
	0.24315	city/31
	0.24251	mayors
	0.24200	cataractes
	0.23503	latvia
	0.23358	ski
	0.23321	baltic
	0.23202	alaska
	0.23034	gabès
	0.22932	placid
	0.22837	inundates
	0.22744	inaugural
	0.22708	gallon
	0.22647	veneta
	0.22623	parkas
	0.22581	fina
	0.22540	non-act
	0.22469	mayagüez
	0.22402	outaouais
